__typename,advice,cons,countHelpful,employer,employerResponses,featured,hasEmployerResponse,isCurrentJob,jobTitle,lengthOfEmployment,location,pros,ratingBusinessOutlook,ratingCareerOpportunities,ratingCeo,ratingCompensationAndBenefits,ratingCultureAndValues,ratingDiversityAndInclusion,ratingOverall,ratingRecommendToFriend,ratingSeniorLeadership,ratingWorkLifeBalance,reviewDateTime,reviewId,summary
EmployerReviewRG,,I have no complaints to be honest,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Pilot'},2,,Only pay 10% of the original ticket price and have a high salary,,5.0,,5.0,0,0,5,,0.0,0.0,2021-09-12T07:00:50.423,52420961,The best airline company in Indonesia
EmployerReviewRG,"listen to the experts, avoid bad politics","too many internal politics, full of grey area in career",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Cargo Specialist'},20,"{'id': 2768561, 'name': 'Tangerang', 'type': 'CITY'}","brand of Garuda Indonesia, Indonesian people still love it",NEGATIVE,1.0,DISAPPROVE,2.0,2,4,3,NEGATIVE,1.0,5.0,2021-11-03T09:47:14.757,54865013,bad management
EmployerReviewRG,-,- Lack of Development for Employee,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Manager'},9,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","- Job Security
- Management have good care to employees
- Many careers available for many profession",POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,2021-05-19T06:16:46.010,47154290,Flag Carrier Company
EmployerReviewRG,,"little room to grow, typical government company, too many politics decision",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Senior Manager'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","confy and stable environment, good if you're looking for stable income",NEUTRAL,3.0,NO_OPINION,3.0,3,4,4,NEGATIVE,3.0,2.0,2021-08-20T07:17:17.207,51390335,good place to settle
EmployerReviewRG,Cut costs wisely,Current condition during pandemic and goverment policy for travel,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Product Manager'},20,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Joining with biggest airline in indonesia,POSITIVE,5.0,APPROVE,4.0,4,4,5,POSITIVE,4.0,5.0,2022-01-09T06:05:25.023,57630404,So proud to work at garuda indonesia
EmployerReviewRG,,Too much political action but it's ok since the job is lower as well,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,6,,Tickets to anywhere in the world,,0.0,,0.0,0,0,5,,0.0,0.0,2022-03-21T08:13:53.997,61503082,This is the best company
EmployerReviewRG,"They should find a better management,","- lack of development
- slow increased in salary
- no career path",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Commercial Analyst'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Adequate benefit for the family,NEGATIVE,2.0,DISAPPROVE,3.0,2,2,2,NEGATIVE,1.0,3.0,2021-04-16T08:36:32.617,45614195,It's Okay But Not Fulfilling
EmployerReviewRG,,"I believe with a firm, better and transparent management, Garuda will raise again.",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Senior Analyst'},9,,Tons of benefits in good years,POSITIVE,3.0,NO_OPINION,5.0,4,5,5,NEGATIVE,4.0,4.0,2021-07-07T04:15:33.627,49420593,Senior Analyst for Garuda Indonesia
EmployerReviewRG,,"I cant complain about the experience, overall great.",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Sales Representative'},0,"{'id': 3282857, 'name': 'Coventry, England', 'type': 'CITY'}","ambiguity with field sales but very cooperative throughout the team, feel very involved.",NEUTRAL,4.0,APPROVE,3.0,4,0,4,POSITIVE,2.0,3.0,2015-11-05T08:23:49.870,8551128,Sales and Marketing
EmployerReviewRG,,too many political issues that disrupt professional ethics,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'E-Commerce Analyst'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Industrial Discount Flight Ticket for Employees,NEGATIVE,2.0,DISAPPROVE,2.0,2,0,3,NEGATIVE,2.0,2.0,2020-09-20T01:29:24.457,36153349,The company is really dependable to the politcally board of directors
EmployerReviewRG,,Company culture which is sometimes still an old culture,1,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Operations'},0,,Nice place and environment to work,,4.0,,5.0,4,4,5,,4.0,4.0,2020-11-29T15:16:19.407,38853791,Nice work place
EmployerReviewRG,,Pandemic hits hard and efficiency need to be done,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Passenger Service Assurance'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Free Tickets, Bonus, Good Networking assume it's not a pandemic situation",POSITIVE,3.0,DISAPPROVE,4.0,5,4,4,POSITIVE,3.0,3.0,2021-05-26T06:45:02.743,47485126,Dynamic Challenging Yet Rewarding
EmployerReviewRG,,Bureaucracy and unstabilized working environment,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,4,,"Concession Ticket to any Garuda Indonesia's destination including for family (Parents, Partner, 2 Children)",,3.0,,3.0,3,0,3,,3.0,3.0,2016-09-26T22:35:37.510,12084656,Love it or leave it
EmployerReviewRG,,Long bureaucracy especially in decision making process,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Analyst'},4,,"Implementing spirit of togetherness
A great place to learn and absorb new skills and experiences",NEUTRAL,3.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,5.0,2022-01-03T20:42:11.413,57366080,Analyst
EmployerReviewRG,,"employee gap, ground staff unnoticed, employee gap, ground staff unnoticed, employee gap, ground staff unnoticed",1,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Aircraft Engineer'},9,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","free ticket, free ticket, free ticket",NEGATIVE,1.0,DISAPPROVE,1.0,1,1,2,NEGATIVE,1.0,1.0,2022-03-30T00:27:02.177,61986360,Not good
EmployerReviewRG,Please down to earth...,low benefit (except for air crew),0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,2,,"great place for people who had a side job,",,3.0,NO_OPINION,2.0,3,0,3,,2.0,5.0,2014-03-27T20:23:46.357,3955265,A very relaxed company
EmployerReviewRG,Invest more in human resource,"Unclear career path, poor employee development",1,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Discounted garuda's tickets, good working environment, full of challenge",NEGATIVE,2.0,NO_OPINION,2.0,3,0,2,NEGATIVE,2.0,4.0,2017-05-06T10:37:53.377,14944817,challenging workplace
EmployerReviewRG,,Not good management and carrier,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Technical Operations Manager'},6,"{'id': 2768561, 'name': 'Tangerang', 'type': 'CITY'}",You may travel the world free,NEGATIVE,2.0,DISAPPROVE,4.0,2,0,5,POSITIVE,2.0,3.0,2020-03-13T18:02:59.717,32359140,Good and big company with all benefit as Airlines mamber
EmployerReviewRG,,"travel distance to work, easier to drive own vehicle",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Cabin Crew'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Add flexibility for employee to work. including work hours, etc",NEUTRAL,5.0,,5.0,5,0,5,POSITIVE,5.0,5.0,2020-08-18T17:48:24.380,35045090,Work environment
EmployerReviewRG,,"- Small Remuneration
- No Clear Career Path",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","- Work Life Balance
- Flight Concession Benefit",POSITIVE,3.0,,5.0,2,5,5,POSITIVE,5.0,5.0,2021-09-28T06:44:14.003,53202698,Great Work Life Balance &amp; Employee Benefit
EmployerReviewRG,Please more concern on career ladder system!,"More priority on aircrew than ground staff, no career ladder (mostly depend on luck than working performance, seniority), not a good  place to start a career for fresh graduates (lack of trainings)",2,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,4,,"Comfortable office, ticket concessions, nice co-workers, health insurance benefit",NEUTRAL,1.0,DISAPPROVE,2.0,1,0,1,NEGATIVE,2.0,2.0,2013-11-14T07:34:56.493,3311314,No Career Ladder!
EmployerReviewRG,,Lack of funding and much political relation,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Project Leader'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Challeging because there are a lot of improvement opportunity,NEGATIVE,5.0,NO_OPINION,5.0,5,5,5,POSITIVE,5.0,3.0,2021-05-19T15:42:28.987,47184444,A challenging working situation
EmployerReviewRG,,some unprofessional people placed on several departments / subunit,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Treasury Manager'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","much benefit (complete health insurance, free tickets, etc)",,3.0,,3.0,4,5,4,,3.0,5.0,2021-06-06T00:37:38.450,47950668,to be more professional
EmployerReviewRG,They should streamline the business process and improve efficiency,"Not competitive package
Poor management performance",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Free employee ticket
Low load of work",NEGATIVE,3.0,DISAPPROVE,3.0,3,3,3,NEGATIVE,3.0,3.0,2021-07-21T11:08:00.717,50084241,Poor Management
EmployerReviewRG,,"too much politics
u cant predict ur future",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Sales Manager'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","good environment , place to grow , owned by government",,4.0,,4.0,4,4,4,,4.0,4.0,2022-01-25T20:35:51.490,58548742,good company bad politcs
EmployerReviewRG,,Offer an early retirement or unpaid leaves sinced Covid-19 pandemics.,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Airline Pilot'},0,,"Flexibility for working roster, good ticket consession, family health insurance.",NEUTRAL,5.0,APPROVE,5.0,5,4,4,POSITIVE,4.0,5.0,2022-04-07T06:28:11.727,62423698,Good
EmployerReviewRG,Create clearly path career,Confusing on Path Career of employment,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Senior Analyst'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Work for Flag Carier of Indonesia,POSITIVE,3.0,APPROVE,3.0,3,0,4,POSITIVE,3.0,3.0,2017-10-03T15:12:46.297,17151244,The Airline of Indonesia
EmployerReviewRG,,"- frequent organization changes
- The business process within the company has to be revitalized",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Business Analyst'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","- Travel Benefits
- Life Balance",POSITIVE,3.0,NO_OPINION,3.0,3,0,3,POSITIVE,3.0,4.0,2018-11-06T17:16:06.147,23299022,Business Analyst
EmployerReviewRG,please be fair,"office &amp; government politics, micro management, unfair arrangement",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Commercial Specialist'},20,,"facilities, healthcare, tickets, pride as national airlines",NEGATIVE,2.0,DISAPPROVE,3.0,2,4,3,NEGATIVE,1.0,5.0,2021-12-07T09:40:52.707,56350451,full of politics
EmployerReviewRG,,"Bad management
Bad Management 
Bad management 
Bad Management 
Bad Management",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Cabin Crew Member'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Good team work
Good salary 
Good connection 
Good Destination 
Good coworkers",,5.0,APPROVE,4.0,5,5,4,,4.0,5.0,2022-01-03T13:59:56.237,57352863,Experience
EmployerReviewRG,,our compony is going to have a bad reputation,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Data Scientist'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",the salary was so good for now.,NEUTRAL,4.0,APPROVE,4.0,4,4,4,POSITIVE,3.0,4.0,2022-02-04T07:00:52.593,59103513,being a data scientist
EmployerReviewRG,,Too Old in Management style not flexible and adaptive with globalization.,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Flight Attendant'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",The best airline in Indonesia,NEUTRAL,4.0,NO_OPINION,3.0,4,0,5,POSITIVE,4.0,4.0,2019-06-01T23:37:57.397,26431153,Flight Attendant
EmployerReviewRG,,Seems you know the others type of ‘BUMN’ workplace like,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Purchaser'},0,,"Good medical benefit, allowance and ticket concession",,3.0,,4.0,3,3,4,,3.0,4.0,2022-02-14T08:35:18.203,59637826,Good benefit
EmployerReviewRG,"Develope the Dicipline
Change the director","Many project
Not good management
Old
Have a good security",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Police Officer'},1,"{'id': 2801025, 'name': 'Indo', 'type': 'CITY'}","Good salary
Clean
Awasome
Bumn
Have a big career oportunities",POSITIVE,4.0,APPROVE,4.0,3,4,4,POSITIVE,3.0,4.0,2022-02-25T02:17:43.907,60272839,Good
EmployerReviewRG,,very stressful and high pressure,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Service Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Free tickets for you and your family after one year working period,POSITIVE,3.0,APPROVE,4.0,2,0,3,POSITIVE,2.0,3.0,2016-09-19T01:03:57.040,11983108,Working Condition
EmployerReviewRG,,Low salary compared to other big companies.,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,,4,,Low pressure. Have airplane ticket discount for employee.,NEGATIVE,0.0,,0.0,0,0,3,NEGATIVE,0.0,0.0,2019-01-04T03:33:41.480,24051616,Sales and Marketing Executive
EmployerReviewRG,,lower than other industry for monthly salary. but other benefit is fair,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Senior Manager'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Ok, fair benefit for employee.",NEGATIVE,4.0,DISAPPROVE,4.0,4,4,4,POSITIVE,5.0,4.0,2021-06-02T22:06:26.673,47825667,Ok
EmployerReviewRG,Pse do restruct,Dominated by special employerr that near goverment,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Manager'},9,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Comfort to all employee condition,,3.0,,5.0,3,5,5,,4.0,3.0,2021-09-11T18:53:01.757,52409588,Review GA
EmployerReviewRG,,"Hierocracy, not very flexible. learn a lot about network",0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Manager%2C Partnerships'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Unique industry but very specific knowledge,POSITIVE,4.0,APPROVE,3.0,3,4,5,POSITIVE,4.0,4.0,2021-09-14T20:39:54.097,52560422,Manager Partnership
EmployerReviewRG,,good to be good when you are leader,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,,9,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",being employee in garuda indonesia is admired,POSITIVE,5.0,,5.0,5,5,5,POSITIVE,5.0,5.0,2021-09-07T02:12:41.587,52178870,good
EmployerReviewRG,Be useful,Board of Directors too lenient to pilot. Pilot salaries too high compared to the other local airline. Pilot too many privileges compared to the other local airline. Pilot get paid eventhough not flying (Guaranteed Hours Agreement) while company financial is in disarray.,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Mid Management'},20,,Good brand for regional airline,NEGATIVE,2.0,DISAPPROVE,4.0,1,1,1,NEGATIVE,2.0,1.0,2021-11-28T05:01:47.427,55933863,Messy
EmployerReviewRG,,Got furlough due to pandemic,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,False,{'text': 'Flight Attendant'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",See the world through plane windows,,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,2022-01-06T09:52:49.433,57511724,Everything is good until covid
EmployerReviewRG,,Unsatisfied with the carier path method,0,"{'id': 7530, 'shortName': 'Garuda Indonesia', 'squareLogoUrl': 'https://media.glassdoor.com/sql/7530/garuda-indonesia-squarelogo-1424676136262.png'}",[],False,False,True,{'text': 'Flight Dispatcher'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Many knowledges and experiences that I get here,POSITIVE,2.0,,4.0,3,0,4,POSITIVE,2.0,3.0,2016-09-27T22:24:53.187,12099190,My Review
